listing_id;title;property_type;operation;price_eur;price_per_m2;area_m2;rooms;bathrooms;floor;has_elevator;district;neighborhood;full_address;locality;latitude;longitude;description;has_terrace;has_balcony;has_parking;has_air_conditioning;has_swimming_pool;has_garden;energy_cert;construction_year;condition;advertiser_name;advertiser_type;photo_count;is_new_development;url;scrape_date;scrape_timestamp
58356466930.110300;Piso en venta en Carrer dels Marquesos de Vilallonga, 11;Piso;venta;295000.0;3597.56;82.0;3;1;1ª;True;;Sant Julià de Vilatorta;Sant Julià de Vilatorta;Sant Julià de Vilatorta;41.92383143009808;2.325235214026334;"Piso de 82.35 m2, con 2 habitaciones dobles, 1 habitación individual o despacho, baño completo con plato de ducha, cuarto de lavar, cocina abierta al comedor - sala de estar con salida a terraza de 9.59 m2. Magnífica promoción de obra nueva situada en una zona privilegiada en el centro de Sant Julià, junto a la zona deportiva y zona verde, con la oportunidad de elegir los acabados a tu gusto. Edificio con esquinera con acabados a elegir; suelos con gres porcelánico, climatización con aerotermia ...";True;False;False;False;False;False;B;Menos de 5 años;A estrenar;SIMM;Agencia;44;False;https://www.pisos.com/comprar/piso-sant_julia_de_vilatorta_centro_urbano-58356466930_110300/;2026-04-05;2026-04-05T14:01:38.994840
60039762443.528389;Casa en venta en Carrer Major, 316, cerca de Carrer de la Mare de Déu de Montserrat;Casa;venta;329000.0;843.59;390.0;3;2;;False;;Vallirana;Vallirana;Vallirana;41.38905;1.9324918;Te presentamos una propiedad muy especial en la urbanización El Lledoner (Vallirana): una casa independiente que combina vivienda y negocio en un mismo inmueble, perfecta para vivir, emprender o invertir con total comodidad. Con 390 m² construidos sobre una parcela de 490 m², esta casa se distribuye en dos plantas muy diferenciadas: PLANTA INFERIOR – LOCAL COMERCIAL TOTALMENTE MONTADO Una oportunidad fantástica para quien quiera reabrir un negocio o explotarlo desde el primer día. La planta baja...;True;False;True;False;False;True;G;Entre 30 y 50 años;En buen estado;ECOSET SERVEIS IMMOBILIARIS;Agencia;35;False;https://www.pisos.com/comprar/casa-vallirana_centro_urbano-60039762443_528389/;2026-04-05;2026-04-05T14:01:39.740353
21765135677.100500;Casa en venta en en El Centro de Polinya;Casa;venta;450000.0;3214.29;140.0;4;2;;False;;Polinyà;Polinyà;Polinyà;41.5575;2.15662;Inmueble de obra nueva polinya sol - en el centro de polinya. Casa unifamiliar de unos 140 m² construidos. !! La oportunidad que buscas: vivir en el centro del pueblo en su casa con jardín y parking de 60 m² !! Precio: 450.000 €.;True;False;True;True;False;True;;Menos de 5 años;;ENTORNO GESTION INMOBILIARIA;Agencia;6;False;https://www.pisos.com/comprar/casa-polinya_centro_urbano-21765135677_100500/;2026-04-05;2026-04-05T14:01:40.526987
49266461527.225000;Piso en venta en Plaça Major;Piso;venta;465000.0;1462.26;318.0;8;1;2ª;False;Vic;Centre Històric;Centre Històric (Vic);Vic;41.930353854;2.253126979;Altura piso 2º, piso superficie total 318 m², superficie útil 318 m², habitaciones dobles: 8, 1 baño, antigüedad más de 50, calefacción (gas natural), cocina, comedor, estado conservación: a reformar, lavadero, vecinos por planta: 1, nº de planta: 1, soleado, terraza, suelos: terrazo, trastero, patio.;True;False;False;False;False;False;;Más de 50 años;A reformar;Qualifinques;Agencia;1;False;https://www.pisos.com/comprar/piso-vic_centre_historic-49266461527_225000/;2026-04-05;2026-04-05T14:01:40.589209
88214985.121900;Dúplex en venta en Centro;Duplex;venta;180000.0;2769.23;65.0;2;1;2ª;True;Rubí;Centre;Centre (Rubí);Rubí;41.488554964;2.033489251;Este luminoso dúplex en venta se encuentra en el corazón de Rubí, en la zona de Centre. Con una superficie total de 65 m², esta vivienda en buen estado cuenta con 1 habitación individual, 1 habitación doble, 1 baño, ascensor, calefacción de gas natural, cocina de 6 m² y un acogedor comedor de 20 m². Los suelos son de gres y la carpintería exterior de aluminio, brindando un ambiente acogedor y moderno. El edificio dispone de portero automático, puerta blindada y se encuentra en una zona tranquila...;False;False;False;False;False;False;;;En buen estado;FINCAS CERVANTES;Agencia;5;False;https://www.pisos.com/comprar/duplex-rubi_centre-88214985_121900/;2026-04-05;2026-04-05T14:01:41.318528
60042554784.106500;Piso en venta en El Poble-Sec;Piso;venta;235000.0;3357.14;70.0;3;1;;False;Sants-Montjuïc;El Poble-sec;El Poble-sec (Distrito Sants-Montjuïc. Barcelona Capital);Barcelona Capital;41.3738954;2.1690195;Oportunidad de inversión en zona montjuic/- alquilada con renta. Alta piso con renta actualizada hasta el 2027. - 70m² exterior a calle con mucha luz en buen estado y dispone luz natural, consta de 3 habitaciones, 2 dobles, 1 baño completo galería - (balcón grande. Exterior a calle. ) -su estado es bueno y contempla las normativas de habitabilidad, cuya renta actual ronda los 900, 00€ al mes. no se puede visitar- presentamos planos y fotos de pisos similares de la finca, asi como planos y toda l...;False;False;False;False;False;False;;;;YRMASA;Agencia;4;False;https://www.pisos.com/comprar/piso-el_poble_sec08004-60042554784_106500/;2026-04-05;2026-04-05T14:01:42.040073
60910910564.100500;Chalet en venta en - Airesol D -;Chalet;venta;690000.0;2072.07;333.0;4;4;;False;;Castellar del Vallès;Castellar del Vallès;Castellar del Vallès;41.627418616;2.072138826;Chalet de 333 m² con 282 m² de superficie útil localizado en la zona de Vallès Occidental, en un inmueble de entre 30 y 50 años de antigüedad. Está dispuesto en 4 habitaciones, 4 baños, jardín y dotado con instalación de agua. Proporciona como acabados chimenea, aire acondicionado y armarios empotrados. El chalet presenta puerta blindada y piscina (propia). Cuenta con el extra: garaje.;False;False;True;True;True;True;;Entre 30 y 50 años;;VALLES INMOBILIARIA;Agencia;84;False;https://www.pisos.com/comprar/chalet-castellar_del_valles_centro_urbano-60910910564_100500/;2026-04-05;2026-04-05T14:01:43.197817
60898471947.100200;Piso en venta en Vilassar de Mar;Piso;venta;390000.0;4698.8;83.0;3;1;7ª;True;;Vilassar de Mar;Vilassar de Mar;Vilassar de Mar;41.50655939;2.388053018;Vilassar de Mar - CARLOS III Les presentamos esta vivienda de 85 m² construidos, distribuida en tres habitaciones, dos de ellas dobles, todas exteriores. Dispone actualmente de un baño completo, con posibilidad de habilitar fácilmente un segundo baño completo. La vivienda cuenta con cocina equipada con galería, salón-comedor con salida directa a terraza y excelentes vistas panorámicas a Vilassar de Mar, Barcelona y al mar. Entre sus acabados destacan los suelos de parquet y la calefacción centra...;True;False;True;False;False;False;E;Más de 50 años;En buen estado;TECNOCASA VILASSAR;Agencia;5;False;https://www.pisos.com/comprar/piso-vilassar_de_mar_centro_urbano-60898471947_100200/;2026-04-05;2026-04-05T14:01:43.905271
61750893514.501047;Ático en venta en Can Mas;Atico;venta;159000.0;2606.56;61.0;2;1;4ª;False;Ripollet;Can Mas;Can Mas (Ripollet);Ripollet;41.495070837;2.163724208;ÁTICO CON TERRAZA. NO DISPONE DE COCINA. Superficie construida 61 m². La finca no dispone de ascensor. En su interior, encontrarás 2 habitaciones dobles, comedor de 14 m² ideal para reuniones familiares o con amigos. Dispone también de 1 baño completo. La vivienda cuenta con una terraza de 28 m² donde podrás relajarte y disfrutar del aire libre. Dispone de calefacción (gas natural), carpintería exterior de aluminio, lo que garantiza una buena aislación térmica y acústica, carpintería interior de...;True;False;False;False;False;False;G;Más de 50 años;En buen estado;NOVA RAMBLA;Agencia;7;False;https://www.pisos.com/comprar/atico-can_mas08291-61750893514_501047/;2026-04-05;2026-04-05T14:01:45.270331
90037309429.993702;Finca rústica en venta en Santa Cristina D´Aro;Casa;venta;3500000.0;1944.44;1800.0;16;8;;False;;Santa Cristina d'Aro;Santa Cristina d'Aro;Santa Cristina D'aro;41.831478443;2.978382129;Magnifica masía del año 1647 completamente restaurada en la Costa Brava. Con casa de invitados, piscina y jardines cuidados. Ref: 0482. Construido: 1.800 m² Parcela: 17 hc. Masía histórica situada a solo 10 km del mar. La casa principal tiene recibidor amplio con chimenea, 12 dormitorios grandes, 6 baños, 2 cocinas, varios salones y comedores con chimeneas, spa privado con sauna, jacuzzi, ducha de masaje, aseo y lavabos. Bodega grande, despacho, biblioteca, varias terrazas, un porche maravilloso...;True;False;False;False;True;False;;;Reformado;FINCAS COSTABELLA, S. L.;Agencia;14;False;https://www.pisos.com/comprar/finca_rustica-santa_cristina_aro_centro_urbano-90037309429_993702/;2026-04-05;2026-04-05T14:01:45.702040
61679686708.518762;Piso en venta en Sant Quirze del Vallès;Piso;venta;0.0;;110.0;3;2;Bajo;True;;Sant Quirze del Vallès;Sant Quirze del Vallès;Sant Quirze del Vallès;41.532062627;2.084774026;Zona: Mas Duran (Sant Quirze del Vallès). Planta baja en Mas Duran con una superficie construida de 110 m². Consta de: Gran recibidor. Amplio comedor con salida a balcón mirador. Cocina equipada office. 3 habitaciones exteriores con armarios empotrados (Una suite, una doble y una individual). 2 baños completos (uno en la suite). Trastero dentro del piso. Edificio con ascensor. Piso de gres, ventanas de aluminio, puertas de roble, calefacción de gas y aire acondicionado (conductos). ¡EXCELENTE UB...;False;True;True;False;False;False;;Entre 30 y 50 años;En buen estado;FINQUES ALFI;Agencia;29;False;https://www.pisos.com/comprar/piso-sant_quirze_del_valles_centro_urbano-61679686708_518762/;2026-04-05;2026-04-05T14:01:47.619894
61741840274.100500;Piso en venta en El Palillo;Piso;venta;107000.0;1698.41;63.0;2;1;1ª;False;;Sant Joan de Vilatorrada;Sant Joan de Vilatorrada;Sant Joan de Vilatorrada;41.738599479;1.804298471;Presentamos esta encantadora vivienda de 63 m2 construidos, con un precio muy atractivo de 107.000 €, ideal tanto para familias que buscan un hogar acogedor como para inversores que desean una propiedad con gran potencial de revalorización. Ubicada en una primera planta SIN ascensor, dentro de una finca del año 1969, esta vivienda destaca por su distribución funcional, buena orientación y excelente entrada de luz natural durante todo el día. ✨ Distribución y características La vivienda cuenta ac...;False;False;False;False;False;False;E;Más de 50 años;;CONSULTIN;Agencia;8;False;https://www.pisos.com/comprar/piso-sant_joan_de_vilatorrada_centro_urbano-61741840274_100500/;2026-04-05;2026-04-05T14:01:48.369347
63343925324.106400;Chalet en venta en Calonge;Chalet;venta;795000.0;2033.25;391.0;5;3;;False;Calonge i Sant Antoni;Calonge;Calonge (Calonge i Sant Antoni);Calonge i Sant Antoni;41.854398524;3.110221647;Exclusiva Residencia Mediterránea en Puig Ses Forques, Calonge... Ubicada en la prestigiosa urbanización de Puig Ses Forques, la más próxima al corazón de Palamós y Sant Antoni de Calonge, esta majestuosa propiedad redefine el concepto de confort costero y privacidad familiar en la codiciada Costa Brava. Arquitectura de Distinción y Espacios para Vivir Con una distribución excepcional en dos plantas, esta elegante vivienda ha sido concebida para ofrecer amplitud, independencia y calidez en cada ...;True;False;False;False;True;False;;;;Nou Habitat;Agencia;40;False;https://www.pisos.com/comprar/chalet-calonge_i_sant_antoni_calonge-63343925324_106400/;2026-04-05;2026-04-05T14:01:49.032461
25030152796.500612;Chalet rústico en venta en Massanes;Chalet;venta;475000.0;983.44;483.0;6;3;;False;;Massanes;Massanes;Massanes;41.763864;2.6547199;MASSANES. Finca rústica situada en la zona de Massanes de 493m2 construidos según catastro con dos viviendas y anexos. Vivienda principal con entrada a pie de calle con amplia sala recibidor, cocina con chimenea y horno de leña, comedor, 3 habitaciones, 1 baño completo y trastero. Acceso a garaje con baño. Vivienda anexa tipo piso, totalmente reformada de unos 90m2 con entrada independiente con escaleras exteriores, con cocina con chimenea con dos ambientes, cocina y sala comedor, amplio salón c...;False;False;True;False;False;True;;Más de 50 años;En buen estado;FINQUES HOSTALRIC;Agencia;41;False;https://www.pisos.com/comprar/chalet_rustico-massanes_centro_urbano-25030152796_500612/;2026-04-05;2026-04-05T14:01:49.041144
41717420340.242400;Casa en venta en El Malloll;Casa;venta;350000.0;1263.54;277.0;4;2;;False;La Vall d'en Bas;El Malloll;El Malloll (La Vall d'en Bas);La Vall D'en Bas;42.148782514;2.443812832;Espectacular casa de pueblo en el mejor lugar de Catalunya. Situado en un enclavamiento lleno de hisoria y en uno de los valles mas bonitos de Catalunya, disponemos àra su venta de esta magnifica casa reformada exteriormente y que solo le falta completar la parte interior a su gusto. En la planta baja tenemos garaje y un espacio a distribuir, asi como la planta primera y segunda. En la parte de semisotano un espacio interior para otro garaje o local para fiestas familiares o si,milar, o para alm...;False;False;True;False;False;True;;;A reformar;IMMOSONA;Agencia;19;False;https://www.pisos.com/comprar/casa-el_malloll-41717420340_242400/;2026-04-05;2026-04-05T14:01:49.640454
3776155549.109700;Piso en venta en Carrer Migdia, 124, cerca de Plaça de Celestina Vigneaux Cibils;Piso;venta;370000.0;3490.57;106.0;4;2;;True;Girona Capital;Migdia Casernes;Migdia Casernes (Girona Capital);Girona Capital;41.9693058;2.8183638;Ref. 4762. GIRONA – VERTIX – NOVA PROMOCIÓ – EIXAMPLE SUD. Edifici de 40 habitatges. Pis de 106,40 m². Consta de 4 habitacions (1 doble i 3 individuals), amb armaris encastats, 2 banys complerts, cuina independent, sala-menjador, rentador i una terrassa de 8,75 m². Amb acabats de terres de vinílic flotant, cuina equipada amb campana extractora integrada, placa de cocció d’inducció, forn elèctric, forn microones integrat i lluminària encastada, banys amb lavabo mural suspès, banyera d’acer esmalt...;False;False;False;False;False;False;;;A estrenar;AGENTHIA SERVEIS IMMOBILIARIS;Agencia;27;False;https://www.pisos.com/comprar/piso-migdia_casernes17003-3776155549_109700/;2026-04-05;2026-04-05T14:01:49.808277
24205169221.328400;Finca rústica en venta en Cassà de La Selva;Casa;venta;775000.0;3429.2;226.0;5;2;;False;;Cassà de la Selva;Cassà de la Selva;Cassà de la Selva;41.8886;2.93384;Superficie total 226 m², casa de campo superficie útil 200 m², hab. individuales: 1, habitaciones dobles: 4, 2 baños, antigüedad entre 30 y 50 años, armarios empotrados (4), calefacción (gas natural), carpintería exterior (madera), carpintería interior (fusta), chimenea (2: menjador i garatge), cocina (9 m2), comedor (28 m2), estado conservación: buen estado, garaje, gas, jardín (propio), nº de planta: 1, orientación oeste, soleado (tardes), suelos: terrazo, se aceptan mascotas, patio (parcel·la...;False;False;True;False;False;False;F;;En buen estado;FINQUES MON;Agencia;24;False;https://www.pisos.com/comprar/finca_rustica-cassa_de_la_selva_centro_urbano-24205169221_328400/;2026-04-05;2026-04-05T14:01:49.848260
55061832460.100500;Chalet en venta en Lloret Blau;Chalet;venta;869500.0;2700.31;322.0;4;3;;False;Lloret de Mar;Urbanitzacions del Nord;Urbanitzacions del Nord (Lloret de Mar);Lloret de Mar;41.730964;2.8258205;¡Empezamos la construcción! precio especial solo en fase inicial de construcción aproveche esta Oportunidad!, Nueva promoción de vivienda unifamiliar situada en la urbanización “els Pinars” de Lloret de Mar a tan solo 3 km del mar con acabados interiores de alta calidad, orientada completamente al sur y con vistas al mar, la vivienda está formada por 3 plantas más planta cubierta destinada a solárium donde se encuentra la piscina, la distribución de la vivienda es la siguiente: - Planta sótano: ...;False;False;False;False;False;False;;Menos de 5 años;;PROMOFINCAS;Agencia;8;False;https://www.pisos.com/comprar/chalet-urbanitzacions_del_nord-55061832460_100500/;2026-04-05;2026-04-05T14:01:49.940866
55911594974.525515;Ático en venta en Carrer de l'Església;Atico;venta;395000.0;4157.89;95.0;3;2;2ª;False;;L'Escala;L'Escala;L'Escala;42.1243075;3.1334891;Se promociona un estupendo Atico - Duplex de obra nueva, ubicado en L'Escala a 100m de la playa. Con una superficie total de 95m² y 80m² útiles, esta vivienda en Planta Baja de estilo moderno constará de 3 habitaciones individuales, 1 baño, aire acondicionado centralizado (frío y calor). Dispone de cocina, comedor, jardín propio y lavadero. En cuanto a los detalles, cuenta con carpintería exterior de aluminio, suelos de gres y se encuentra en la primera planta, con solo un vecino en la misma pla...;True;True;False;True;False;False;;;A estrenar;EDA HOME;Agencia;8;False;https://www.pisos.com/comprar/atico-escala_centro_urbano-55911594974_525515/;2026-04-05;2026-04-05T14:01:53.929605
5903931197.109700;Piso en venta en Calle Salvador Espriu Cantonada C/ Pitarra, S/N;Piso;venta;280000.0;2978.72;94.0;3;2;1ª;True;;Santa Cristina d'Aro;Santa Cristina d'Aro;Santa Cristina D'aro;41.7991;2.97164;Escalera 3, 1º F. Piso piloto ya disponible para visitas. Nueva promoción de viviendas en el corazón de Santa Cristina d’Aro, con acabados de alta calidad y una distribución funcional y luminosa. Viviendas de 2 y 3 dormitorios disponibles, con distintas opciones según tus necesidades: plantas bajas con jardín privado y pisos en primera, segunda y tercera planta con terraza. Cada vivienda cuenta con: - Recibidor. - Cocina abierta integrada en el salón-comedor, con acceso directo a la terraza. - D...;True;False;False;False;False;False;;;A estrenar;FINQUES SANTA CRISTINA- IMMOELPORTALET;Agencia;9;False;https://www.pisos.com/comprar/piso-santa_cristina_aro_centro_urbano-5903931197_109700/;2026-04-05;2026-04-05T14:01:54.951605
5889097282.109700;Piso en venta en Carrer de Josep Tarradellas, s/n;Piso;venta;415000.0;4560.44;91.0;3;2;Bajo;True;;Vilablareix;Vilablareix;Vilablareix;41.946630213;2.793140696;La Constructora Espígul tiene el placer de presentaros la construcción de una nueva promoción de pisos en Vilablareix, llamada Terrasses de Vilablareix. Esta promoción destaca por su composición de tres bloques de pisos en los que encontramos fantásticos dúplex con vistas y bajos con amplias terrazas. En las zonas comunitarias encontraremos una piscina y áreas verdes compartidas. Tras el éxito en la venta del primer bloque, anunciamos que ponemos a la venta el segundo bloque de los tres en const...;True;False;True;True;True;False;;;A estrenar;ESPÍGUL GIRONA;Agencia;31;False;https://www.pisos.com/comprar/piso-vilablareix_centro_urbano-5889097282_109700/;2026-04-05;2026-04-05T14:01:55.118778
5615971958.109700;Piso en venta en Fenals-Santa Clotilde;Piso;venta;326700.0;2677.87;122.0;3;;1ª;True;Lloret de Mar;Fenals-Santa Clotilde;Fenals-Santa Clotilde (Lloret de Mar);Lloret de Mar;41.7019721;2.8370488;T1. Esc. 1 Pl. 1ª Pt. a. Piso en un edificio de obra nueva de 122 m2 de superficie construida y ubicado en la zona de Lloret de Mar, enclavado en planta 1. Está distribuido en 3 habitaciones. Incluye extras como ascensor, garaje. Descubre nuestra exclusiva promoción de obra nueva en Lloret de Mar, compuesta por viviendas de 2 y 3 dormitorios, todas con amplias terrazas. Cada vivienda en Nova Fenals está diseñada con ventilación cruzada para garantizar un ambiente fresco y saludable. Las cocinas,...;False;False;True;False;True;False;;;A estrenar;REALIA BUSINESS S.A.;Agencia;9;False;https://www.pisos.com/comprar/piso-fenals_santa_clotilde-5615971958_109700/;2026-04-05;2026-04-05T14:01:55.486149
5878281020.109700;Piso en venta en Carrer de Josep Tarradellas, s/n;Piso;venta;430000.0;4725.27;91.0;3;2;Bajo;True;;Vilablareix;Vilablareix;Vilablareix;41.946630213;2.793140696;La Constructora Espígul tiene el placer de presentaros la construcción de una nueva promoción de pisos en Vilablareix, llamada Terrasses de Vilablareix. Esta promoción destaca por su composición de tres bloques de pisos en los que encontramos fantásticos dúplex con vistas y bajos con amplias terrazas. En las zonas comunitarias encontraremos una piscina y áreas verdes compartidas. Tras el éxito en la venta del primer bloque, anunciamos que ponemos a la venta el segundo bloque de los tres en const...;True;False;True;True;True;False;;;A estrenar;ESPÍGUL GIRONA;Agencia;31;False;https://www.pisos.com/comprar/piso-vilablareix_centro_urbano-5878281020_109700/;2026-04-05;2026-04-05T14:01:56.390063
5924749175.109700;Piso en venta en Calle Salvador Espriu Cantonada C/ Pitarra, S/N;Piso;venta;311500.0;3893.75;80.0;3;2;Bajo;True;;Santa Cristina d'Aro;Santa Cristina d'Aro;Santa Cristina D'aro;41.8058;2.97854;Escalera 2, Bajo C. Piso piloto ya disponible para visitas. Nueva promoción de viviendas en el corazón de Santa Cristina d’Aro, con acabados de alta calidad y una distribución funcional y luminosa. Viviendas de 2 y 3 dormitorios disponibles, con distintas opciones según tus necesidades: plantas bajas con jardín privado y pisos en primera, segunda y tercera planta con terraza. Cada vivienda cuenta con: - Recibidor. - Cocina abierta integrada en el salón-comedor, con acceso directo a la terraza. -...;True;False;False;False;False;False;;;A estrenar;FINQUES SANTA CRISTINA- IMMOELPORTALET;Agencia;9;False;https://www.pisos.com/comprar/piso-santa_cristina_aro_centro_urbano-5924749175_109700/;2026-04-05;2026-04-05T14:01:57.632231
5855131333.109700;Piso en venta en Carrer de Josep Tarradellas, s/n;Piso;venta;415000.0;4560.44;91.0;3;2;Bajo;True;;Vilablareix;Vilablareix;Vilablareix;41.946630213;2.793140696;La Constructora Espígul tiene el placer de presentaros la construcción de una nueva promoción de pisos en Vilablareix, llamada Terrasses de Vilablareix. Esta promoción destaca por su composición de tres bloques de pisos en los que encontramos fantásticos dúplex con vistas y bajos con amplias terrazas. En las zonas comunitarias encontraremos una piscina y áreas verdes compartidas. Tras el éxito en la venta del primer bloque, anunciamos que ponemos a la venta el segundo bloque de los tres en const...;True;False;True;True;True;False;;;A estrenar;ESPÍGUL GIRONA;Agencia;31;False;https://www.pisos.com/comprar/piso-vilablareix_centro_urbano-5855131333_109700/;2026-04-05;2026-04-05T14:02:00.660623
5873535906.109700;Piso en venta en Avinguda de França, 177;Piso;venta;345000.0;3053.1;113.0;3;2;Bajo;True;;Sarrià de Ter;Sarrià de Ter;Sarrià de Ter;42.013874;2.8178861;Te damos la bienvenida al «Jardí de Sarrià«, una nueva promoción de Espígul ubicada en Sarrià de Ter, con pisos de 1, 2, 3 y 4 dormitorios con una espectacular zona común con jardín y piscina comunitaria. Todos los pisos de 3 y 4 dormitorios disponen de jardín y/o terraza privada de amplias dimensiones, ofreciendo así aún una mejor experiencia a nuestros clientes, y unos acabados de alta calidad, siguiendo la línea habitual de Espígul, una de las empresas promotoras más importantes de Catalunya ...;True;False;False;False;True;False;;;A estrenar;ESPÍGUL GIRONA;Agencia;22;False;https://www.pisos.com/comprar/piso-sarria_de_ter_centro_urbano-5873535906_109700/;2026-04-05;2026-04-05T14:02:01.015480
5842556658.109700;Piso en venta en Carrer de Josep Pla, s/n;Piso;venta;515000.0;3652.48;141.0;4;3;;True;Calonge i Sant Antoni;Sant Antoni de Calonge;Sant Antoni de Calonge (Calonge i Sant Antoni);Calonge i Sant Antoni;41.845672056;3.102961858;Fantásticos pisos de obra nueva en SANT ANTONI DE CALONGE, muy cerca del mar, situados en la Av. Catalunya. Está ubicado en el centro del pueblo es un edificio con acabados de calidad, una buena eficiencia energética y piscina comunitaria. Los pisos disponen de amplios espacios abiertos con cocina y comedor con salida exterior para poder poner una mesa para comidas o una zona de descanso donde se podrá disfrutar del sol directa. Habrá opción de personalizar acabados interiores dentro de una ampl...;True;False;False;True;True;False;;;A estrenar;Espígul Costa Brava;Agencia;23;False;https://www.pisos.com/comprar/piso-sant_antoni_de_calonge-5842556658_109700/;2026-04-05;2026-04-05T14:02:01.876256
5852992486.109700;Estudio en venta en Avinguda de França, 177;Estudio;venta;140000.0;3333.33;42.0;1;1;;True;;Sarrià de Ter;Sarrià de Ter;Sarrià de Ter;42.013874;2.8178861;Te damos la bienvenida al «Jardí de Sarrià«, una nueva promoción de Espígul ubicada en Sarrià de Ter, con pisos de 1, 2, 3 y 4 dormitorios con una espectacular zona común con jardín y piscina comunitaria. Todos los pisos de 3 y 4 dormitorios disponen de jardín y/o terraza privada de amplias dimensiones, ofreciendo así aún una mejor experiencia a nuestros clientes, y unos acabados de alta calidad, siguiendo la línea habitual de Espígul, una de las empresas promotoras más importantes de Catalunya ...;True;False;False;False;True;False;;;A estrenar;ESPÍGUL GIRONA;Agencia;10;False;https://www.pisos.com/comprar/estudio-sarria_de_ter_centro_urbano-5852992486_109700/;2026-04-05;2026-04-05T14:02:02.696023
6177506331.109700;Piso en venta en Plaça de la Ciutat de Figueres, 2;Piso;venta;420000.0;3500.0;120.0;3;2;Bajo;True;Girona Capital;Montilivi-Palau;Montilivi-Palau (Girona Capital);Girona Capital;41.970955953;2.826369378;Esc. H P00 - B (VT0401). Piso en un inmueble de obra nueva de 120 m2 de superficie construida y situado en la zona de Girona Capital, acomodado en planta baja. Está estructurado en 3 habitaciones, 2 baños completos, terraza de 27.20 m2 y tiene certificación energética A. El Piso tiene portero automático. Aporta como extras ascensor. ÚLTIMAS UNIDADES. Descubre Roget, nuestra promoción en Girona en una zona residencial privilegiada, donde podrás disfrutar de la tranquilidad a dos pasos del centro ...;True;False;False;True;False;False;A;;A estrenar;AEDAS HOMES;Agencia;15;False;https://www.pisos.com/comprar/piso-montilivi_palau17003-6177506331_109700/;2026-04-05;2026-04-05T14:02:03.273021
60891168365.531766;Piso en venta en Carrer Major;Piso;venta;220000.0;2588.24;85.0;3;2;2ª;True;;Puigcerdà;Puigcerdà;Puigcerdà;42.4341155;1.9255504;Descubre este acogedor piso con gran potencial situado en una de las zonas más demandadas de Puigcerdà, en pleno centro y a escasos pasos de todos los servicios, comercios y del emblemático lago. La vivienda cuenta con 85 m² perfectamente distribuidos, ofreciendo un espacio cómodo y funcional ideal tanto para residencia habitual como para segunda vivienda o inversión. Dispone de 3 amplias habitaciones dobles, además de 1 baño completo y 1 aseo, aportando comodidad para toda la familia. El salón,...;False;True;False;False;False;False;;Entre 30 y 50 años;;Àmbits Cerdanya;Agencia;9;False;https://www.pisos.com/comprar/piso-puigcerda_centro_urbano-60891168365_531766/;2026-04-05;2026-04-05T14:02:03.856827
5922858266.109700;Piso en venta en Carrer de Josep Pla, s/n;Piso;venta;305000.0;3050.0;100.0;3;2;;True;Calonge i Sant Antoni;Sant Antoni de Calonge;Sant Antoni de Calonge (Calonge i Sant Antoni);Calonge i Sant Antoni;41.846335737;3.102314793;"Fantásticos pisos de obra nueva en SANT ANTONI DE CALONGE, muy cerca del mar, situados en la Av. Catalunya. Está ubicado en el centro del pueblo; es un edificio con acabados de calidad, una buena eficiencia energética y piscina comunitaria. Los pisos disponen de amplios espacios abiertos con cocina y comedor con salida exterior para poder poner una mesa para comidas o una zona de descanso donde se podrá disfrutar del sol directamente. Habrá opción de personalizar acabados interiores dentro de un...";True;False;False;True;True;False;;;A estrenar;Espígul Costa Brava;Agencia;23;False;https://www.pisos.com/comprar/piso-sant_antoni_de_calonge-5922858266_109700/;2026-04-05;2026-04-05T14:02:04.080306
5976369980.109700;Piso en venta en Carrer de Sant Bonós, 22;Piso;venta;181250.0;3698.98;49.0;1;1;Bajo;True;Blanes;Centre;Centre (Blanes);Blanes;41.6731493;2.7882479;Piso en un edificio de obra nueva de 49 m2 de superficie construida y ubicado en la zona de Blanes, enclavado en planta baja. Está distribuido en 1 habitación y 1 baño completo. El Piso cuenta con está adaptado a personas con discapacidad. Incluye extras como ascensor. ¡Presentamos nueva promoción en Blanes! Residencial Sant Bonós ubicado en la mejor zona de Blanes. Edificio compuesto de 3 plantas incluido planta baja con viviendas de 1, 2 y 3 habitaciones incluido dúplex, amplios balcones en ca...;False;False;False;False;False;False;;;A estrenar;Blanes.com Punt Immbiliari;Agencia;7;False;https://www.pisos.com/comprar/piso-blanes_centre-5976369980_109700/;2026-04-05;2026-04-05T14:02:08.448622
61721909203.106400;Chalet en venta en Carrer del Garbí;Chalet;venta;549000.0;1689.23;325.0;4;2;;False;Lloret de Mar;Roca Grossa-Serra Brava;Roca Grossa-Serra Brava (Lloret de Mar);Lloret de Mar;41714.0;2.85542;VENTA ESPECIAL: Se trata de una vivienda ocupada SIN POSIBILIDAD DE VISITA NI DE FINACIACIÓN. Actualmente con proceso judicializado en marcha que el comprador podrá adjudicarse si así lo desea. - Inmueble ocupado- sin acceso al interior. - Proceso judicial activo- con opción de subrogación o continuación por parte del comprador. - Precios negociables, por debajo de valor de mercado. El precio del inmueble ha sido fijado en atención a que el inmueble se adquiera por el comprador en estado de ocup...;False;False;False;False;False;False;;;;Conchy Gómez Cgs;Agencia;7;False;https://www.pisos.com/comprar/chalet-roca_grossa_serra_brava-61721909203_106400/;2026-04-05;2026-04-05T14:02:09.715553
